Member No.;Node;Location;;;Displacements [mm];;;;Rotations [mrad];;;
;No.;x [m];Flags;;|u|;u_x;u_y / u_u;u_z / u_v;φ_x;φ_y / φ_u;φ_z / φ_v;Section (Material) | Member Comment
8;;0.8888888888888887;E;;115.7;-115.7;0.2;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
8;;1.3333333333333330;R | E;;115.7;-115.7;0.2;-0.1;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
8;;1.7777777777777775;E;;115.7;-115.7;0.2;-0.1;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
8;;1.9999999999999998;E;;115.7;-115.7;0.2;-0.1;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
8;;2.2222222222222219;E;;115.7;-115.7;0.2;-0.1;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
8;;2.6666666666666665;R | E;;115.7;-115.7;0.2;-0.1;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
8;;3.1111111111111112;E;;115.7;-115.7;0.2;-0.1;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
8;;3.5555555555555558;E;;115.7;-115.7;0.3;-0.1;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
8;12;3.9999999999999996;M;;115.7;-115.7;0.3;-0.1;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Extremes;11;0.0000000000000000;M;u_x;115.7;-115.7;0.1;0.0;0.0;0.1;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
8;12;3.9999999999999996;M;u_x;115.7;-115.7;0.3;-0.1;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
8;12;3.9999999999999996;M;u_y;115.7;-115.7;0.3;-0.1;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
8;11;0.0000000000000000;M;u_y;115.7;-115.7;0.1;0.0;0.0;0.1;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
8;11;0.0000000000000000;M;u_z;115.7;-115.7;0.1;0.0;0.0;0.1;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
8;;1.7777777777777775;E;u_z;115.7;-115.7;0.2;-0.1;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
8;11;0.0000000000000000;M;φ_x;115.7;-115.7;0.1;0.0;0.0;0.1;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
8;12;3.9999999999999996;M;φ_x;115.7;-115.7;0.3;-0.1;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
8;11;0.0000000000000000;M;φ_y;115.7;-115.7;0.1;0.0;0.0;0.1;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
8;;2.6666666666666665;R | E;φ_y;115.7;-115.7;0.2;-0.1;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
8;12;3.9999999999999996;M;φ_z;115.7;-115.7;0.3;-0.1;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
8;11;0.0000000000000000;M;φ_z;115.7;-115.7;0.1;0.0;0.0;0.1;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Total;;;;;115.7;-115.7;0.3;0.0;0.0;0.1;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
8;;;;;115.7;-115.7;0.1;-0.1;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
;;;;;;;;;;;;
9;13;0.0000000000000000;M;;115.5;-115.5;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
9;;0.3600000000000000;E;;115.5;-115.5;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
9;;0.7200000000000001;E;;115.5;-115.5;0.0;0.0;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
9;;1.0800000000000001;E;;115.5;-115.5;0.0;0.0;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
9;;1.4400000000000002;E;;115.5;-115.5;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
9;;1.8000000000000000;R | E;;115.5;-115.5;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
9;;2.1600000000000001;E;;115.5;-115.5;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
9;;2.5200000000000000;E;;115.5;-115.5;0.0;0.2;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
9;;2.8799999999999999;E;;115.6;-115.6;0.0;0.2;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
9;;3.2399999999999998;E;;115.6;-115.6;0.0;0.2;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
9;14;3.6000000000000001;M;;115.6;-115.6;0.0;0.1;0.0;0.1;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
Extremes;13;0.0000000000000000;M;u_x;115.5;-115.5;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
9;14;3.6000000000000001;M;u_x;115.6;-115.6;0.0;0.1;0.0;0.1;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
9;14;3.6000000000000001;M;u_y;115.6;-115.6;0.0;0.1;0.0;0.1;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
9;;2.1600000000000001;E;u_y;115.5;-115.5;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
9;;2.8799999999999999;E;u_z;115.6;-115.6;0.0;0.2;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
9;13;0.0000000000000000;M;u_z;115.5;-115.5;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
9;14;3.6000000000000001;M;φ_x;115.6;-115.6;0.0;0.1;0.0;0.1;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
9;13;0.0000000000000000;M;φ_x;115.5;-115.5;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
9;14;3.6000000000000001;M;φ_y;115.6;-115.6;0.0;0.1;0.0;0.1;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
9;;1.4400000000000002;E;φ_y;115.5;-115.5;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
9;14;3.6000000000000001;M;φ_z;115.6;-115.6;0.0;0.1;0.0;0.1;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
9;;1.0800000000000001;E;φ_z;115.5;-115.5;0.0;0.0;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
Total;;;;;115.6;-115.5;0.0;0.2;0.0;0.1;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
9;;;;;115.5;-115.6;0.0;0.0;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
;;;;;;;;;;;;
10;14;0.0000000000000000;M;;115.6;-115.6;0.1;0.0;0.0;0.1;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
10;;0.4444444444444444;E;;115.6;-115.6;0.1;0.0;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
10;;0.8888888888888887;E;;115.6;-115.6;0.1;0.0;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
10;;1.3333333333333330;R | E;;115.6;-115.6;0.0;-0.1;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
10;;1.7777777777777775;E;;115.6;-115.6;0.0;-0.1;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
10;;1.9999999999999998;E;;115.6;-115.6;0.0;-0.1;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
10;;2.2222222222222219;E;;115.6;-115.6;0.0;-0.1;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
10;;2.6666666666666665;R | E;;115.6;-115.6;-0.1;0.0;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
10;;3.1111111111111112;E;;115.6;-115.6;-0.1;0.0;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
10;;3.5555555555555558;E;;115.6;-115.6;-0.1;0.0;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
10;15;3.9999999999999996;M;;115.6;-115.6;-0.2;0.0;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Extremes;14;0.0000000000000000;M;u_x;115.6;-115.6;0.1;0.0;0.0;0.1;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
10;15;3.9999999999999996;M;u_x;115.6;-115.6;-0.2;0.0;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
10;14;0.0000000000000000;M;u_y;115.6;-115.6;0.1;0.0;0.0;0.1;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
10;15;3.9999999999999996;M;u_y;115.6;-115.6;-0.2;0.0;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
10;14;0.0000000000000000;M;u_z;115.6;-115.6;0.1;0.0;0.0;0.1;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
10;;1.7777777777777775;E;u_z;115.6;-115.6;0.0;-0.1;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
10;14;0.0000000000000000;M;φ_x;115.6;-115.6;0.1;0.0;0.0;0.1;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
10;15;3.9999999999999996;M;φ_x;115.6;-115.6;-0.2;0.0;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
10;14;0.0000000000000000;M;φ_y;115.6;-115.6;0.1;0.0;0.0;0.1;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
10;;2.6666666666666665;R | E;φ_y;115.6;-115.6;-0.1;0.0;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
10;14;0.0000000000000000;M;φ_z;115.6;-115.6;0.1;0.0;0.0;0.1;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
10;15;3.9999999999999996;M;φ_z;115.6;-115.6;-0.2;0.0;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Total;;;;;115.6;-115.6;0.1;0.0;0.0;0.1;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
10;;;;;115.6;-115.6;-0.2;-0.1;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
;;;;;;;;;;;;
11;16;0.0000000000000000;M;;115.1;-115.1;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
11;;0.3600000000000000;E;;115.1;-115.1;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
11;;0.7200000000000001;E;;115.1;-115.1;0.0;0.0;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
11;;1.0800000000000001;E;;115.1;-115.1;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
11;;1.4400000000000002;E;;115.1;-115.1;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
11;;1.8000000000000000;R | E;;115.1;-115.1;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
11;;2.1600000000000001;E;;115.1;-115.1;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
11;;2.5200000000000000;E;;115.1;-115.1;0.0;0.2;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
11;;2.8799999999999999;E;;115.1;-115.1;0.0;0.2;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
11;;3.2399999999999998;E;;115.1;-115.1;0.0;0.2;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
11;17;3.6000000000000001;M;;115.1;-115.1;0.0;0.1;0.0;0.1;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
Extremes;16;0.0000000000000000;M;u_x;115.1;-115.1;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
11;17;3.6000000000000001;M;u_x;115.1;-115.1;0.0;0.1;0.0;0.1;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
11;17;3.6000000000000001;M;u_y;115.1;-115.1;0.0;0.1;0.0;0.1;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
11;;2.1600000000000001;E;u_y;115.1;-115.1;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
11;;2.8799999999999999;E;u_z;115.1;-115.1;0.0;0.2;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
11;16;0.0000000000000000;M;u_z;115.1;-115.1;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
11;17;3.6000000000000001;M;φ_x;115.1;-115.1;0.0;0.1;0.0;0.1;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
11;16;0.0000000000000000;M;φ_x;115.1;-115.1;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
11;17;3.6000000000000001;M;φ_y;115.1;-115.1;0.0;0.1;0.0;0.1;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
11;;1.4400000000000002;E;φ_y;115.1;-115.1;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
11;17;3.6000000000000001;M;φ_z;115.1;-115.1;0.0;0.1;0.0;0.1;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
11;;1.0800000000000001;E;φ_z;115.1;-115.1;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
Total;;;;;115.1;-115.1;0.0;0.2;0.0;0.1;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
11;;;;;115.1;-115.1;0.0;0.0;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
;;;;;;;;;;;;
12;17;0.0000000000000000;M;;115.1;-115.1;0.1;0.0;0.0;0.1;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
12;;0.4444444444444444;E;;115.1;-115.1;0.2;0.0;0.0;0.0;0.3;Beam | 4 - HEB 200 | L : 4.000 m | steel column
12;;0.8888888888888887;E;;115.1;-115.1;0.4;0.0;0.0;0.0;0.6;Beam | 4 - HEB 200 | L : 4.000 m | steel column
12;;1.3333333333333330;R | E;;115.2;-115.1;0.7;0.0;0.0;0.0;0.7;Beam | 4 - HEB 200 | L : 4.000 m | steel column
12;;1.7777777777777775;E;;115.2;-115.2;1.1;-0.1;0.0;0.0;0.7;Beam | 4 - HEB 200 | L : 4.000 m | steel column
12;;1.9999999999999998;E;;115.2;-115.2;1.2;0.0;0.0;0.0;0.6;Beam | 4 - HEB 200 | L : 4.000 m | steel column
12;;2.2222222222222219;E;;115.2;-115.2;1.3;0.0;0.0;0.0;0.5;Beam | 4 - HEB 200 | L : 4.000 m | steel column
12;;2.6666666666666665;R | E;;115.2;-115.2;1.5;0.0;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
12;;3.1111111111111112;E;;115.2;-115.2;1.4;0.0;0.0;0.0;-0.4;Beam | 4 - HEB 200 | L : 4.000 m | steel column
12;;3.5555555555555558;E;;115.2;-115.2;1.1;0.0;0.0;0.0;-1.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
12;18;3.9999999999999996;M;;115.2;-115.2;0.5;0.0;0.0;0.0;-1.9;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Extremes;17;0.0000000000000000;M;u_x;115.1;-115.1;0.1;0.0;0.0;0.1;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
12;18;3.9999999999999996;M;u_x;115.2;-115.2;0.5;0.0;0.0;0.0;-1.9;Beam | 4 - HEB 200 | L : 4.000 m | steel column
12;;2.6666666666666665;R | E;u_y;115.2;-115.2;1.5;0.0;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
12;17;0.0000000000000000;M;u_y;115.1;-115.1;0.1;0.0;0.0;0.1;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
12;17;0.0000000000000000;M;u_z;115.1;-115.1;0.1;0.0;0.0;0.1;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
12;;1.7777777777777775;E;u_z;115.2;-115.2;1.1;-0.1;0.0;0.0;0.7;Beam | 4 - HEB 200 | L : 4.000 m | steel column
12;17;0.0000000000000000;M;φ_x;115.1;-115.1;0.1;0.0;0.0;0.1;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
12;18;3.9999999999999996;M;φ_x;115.2;-115.2;0.5;0.0;0.0;0.0;-1.9;Beam | 4 - HEB 200 | L : 4.000 m | steel column
12;17;0.0000000000000000;M;φ_y;115.1;-115.1;0.1;0.0;0.0;0.1;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
12;;2.6666666666666665;R | E;φ_y;115.2;-115.2;1.5;0.0;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
12;;1.3333333333333330;R | E;φ_z;115.2;-115.1;0.7;0.0;0.0;0.0;0.7;Beam | 4 - HEB 200 | L : 4.000 m | steel column
12;18;3.9999999999999996;M;φ_z;115.2;-115.2;0.5;0.0;0.0;0.0;-1.9;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Total;;;;;115.2;-115.1;1.5;0.0;0.0;0.1;0.7;Beam | 4 - HEB 200 | L : 4.000 m | steel column
12;;;;;115.1;-115.2;0.1;-0.1;0.0;0.0;-1.9;Beam | 4 - HEB 200 | L : 4.000 m | steel column
;;;;;;;;;;;;
13;19;0.0000000000000000;M;;113.8;-113.8;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
13;;0.3600000000000000;E;;113.8;-113.8;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
13;;0.7200000000000001;E;;113.8;-113.8;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
13;;1.0800000000000001;E;;113.8;-113.8;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
13;;1.4400000000000002;E;;113.8;-113.8;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
13;;1.8000000000000000;R | E;;113.8;-113.8;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
13;;2.1600000000000001;E;;113.8;-113.8;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
13;;2.5200000000000000;E;;113.8;-113.8;0.0;0.0;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
13;;2.8799999999999999;E;;113.8;-113.8;0.0;0.0;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
13;;3.2399999999999998;E;;113.8;-113.8;0.0;0.1;0.0;-0.2;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
13;20;3.6000000000000001;M;;113.8;-113.8;0.0;0.2;0.0;-0.3;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
Extremes;19;0.0000000000000000;M;u_x;113.8;-113.8;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
13;20;3.6000000000000001;M;u_x;113.8;-113.8;0.0;0.2;0.0;-0.3;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
13;;2.8799999999999999;E;u_y;113.8;-113.8;0.0;0.0;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
13;19;0.0000000000000000;M;u_y;113.8;-113.8;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
13;20;3.6000000000000001;M;u_z;113.8;-113.8;0.0;0.2;0.0;-0.3;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
13;;1.8000000000000000;R | E;u_z;113.8;-113.8;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
13;20;3.6000000000000001;M;φ_x;113.8;-113.8;0.0;0.2;0.0;-0.3;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
13;19;0.0000000000000000;M;φ_x;113.8;-113.8;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
13;;0.7200000000000001;E;φ_y;113.8;-113.8;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
13;20;3.6000000000000001;M;φ_y;113.8;-113.8;0.0;0.2;0.0;-0.3;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
13;;1.4400000000000002;E;φ_z;113.8;-113.8;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
13;20;3.6000000000000001;M;φ_z;113.8;-113.8;0.0;0.2;0.0;-0.3;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
Total;;;;;113.8;-113.8;0.0;0.2;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
13;;;;;113.8;-113.8;0.0;0.0;0.0;-0.3;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
;;;;;;;;;;;;
14;20;0.0000000000000000;M;;113.8;-113.8;0.2;0.0;0.0;0.0;0.3;Beam | 4 - HEB 200 | L : 4.000 m | steel column
14;;0.4444444444444444;E;;113.8;-113.8;0.2;0.0;0.0;0.0;-0.2;Beam | 4 - HEB 200 | L : 4.000 m | steel column
14;;0.8888888888888887;E;;113.8;-113.8;0.0;0.0;0.0;0.0;-0.4;Beam | 4 - HEB 200 | L : 4.000 m | steel column
14;;1.3333333333333330;R | E;;113.8;-113.8;-0.2;0.0;0.0;0.0;-0.6;Beam | 4 - HEB 200 | L : 4.000 m | steel column
14;;1.7777777777777775;E;;113.8;-113.8;-0.4;0.0;0.0;0.0;-0.5;Beam | 4 - HEB 200 | L : 4.000 m | steel column
14;;1.9999999999999998;E;;113.8;-113.8;-0.6;0.0;0.0;0.0;-0.4;Beam | 4 - HEB 200 | L : 4.000 m | steel column
14;;2.2222222222222219;E;;113.8;-113.8;-0.6;0.0;0.0;0.0;-0.3;Beam | 4 - HEB 200 | L : 4.000 m | steel column
14;;2.6666666666666665;R | E;;113.8;-113.8;-0.7;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
14;;3.1111111111111112;E;;113.8;-113.8;-0.6;-0.1;0.0;0.0;0.5;Beam | 4 - HEB 200 | L : 4.000 m | steel column
14;;3.5555555555555558;E;;113.8;-113.8;-0.2;-0.1;0.0;0.0;1.2;Beam | 4 - HEB 200 | L : 4.000 m | steel column
14;21;3.9999999999999996;M;;113.9;-113.9;0.5;-0.1;0.0;0.0;2.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Extremes;20;0.0000000000000000;M;u_x;113.8;-113.8;0.2;0.0;0.0;0.0;0.3;Beam | 4 - HEB 200 | L : 4.000 m | steel column
14;21;3.9999999999999996;M;u_x;113.9;-113.9;0.5;-0.1;0.0;0.0;2.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
14;21;3.9999999999999996;M;u_y;113.9;-113.9;0.5;-0.1;0.0;0.0;2.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
14;;2.6666666666666665;R | E;u_y;113.8;-113.8;-0.7;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
14;;0.8888888888888887;E;u_z;113.8;-113.8;0.0;0.0;0.0;0.0;-0.4;Beam | 4 - HEB 200 | L : 4.000 m | steel column
14;21;3.9999999999999996;M;u_z;113.9;-113.9;0.5;-0.1;0.0;0.0;2.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
14;20;0.0000000000000000;M;φ_x;113.8;-113.8;0.2;0.0;0.0;0.0;0.3;Beam | 4 - HEB 200 | L : 4.000 m | steel column
14;21;3.9999999999999996;M;φ_x;113.9;-113.9;0.5;-0.1;0.0;0.0;2.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
14;;2.6666666666666665;R | E;φ_y;113.8;-113.8;-0.7;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
14;20;0.0000000000000000;M;φ_y;113.8;-113.8;0.2;0.0;0.0;0.0;0.3;Beam | 4 - HEB 200 | L : 4.000 m | steel column
14;21;3.9999999999999996;M;φ_z;113.9;-113.9;0.5;-0.1;0.0;0.0;2.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
14;;1.3333333333333330;R | E;φ_z;113.8;-113.8;-0.2;0.0;0.0;0.0;-0.6;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Total;;;;;113.9;-113.8;0.5;0.0;0.0;0.0;2.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
14;;;;;113.8;-113.9;-0.7;-0.1;0.0;0.0;-0.6;Beam | 4 - HEB 200 | L : 4.000 m | steel column
;;;;;;;;;;;;
15;22;0.0000000000000000;M;;114.7;-114.7;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
15;;0.3600000000000000;E;;114.7;-114.7;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
15;;0.7200000000000001;E;;114.7;-114.7;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
15;;1.0800000000000001;E;;114.7;-114.7;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
15;;1.4400000000000002;E;;114.7;-114.7;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
15;;1.8000000000000000;R | E;;114.7;-114.7;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
15;;2.1600000000000001;E;;114.7;-114.7;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
